/neodc/esacci/ocean_colour/data/v3.1-release/sinusoidal/netcdf/rrs/5day/,esacci.OC.5-days.L3S.RRS.multi-sensor.multi-platform.MERGED.3-1.sinusoidal.v20180604
/neodc/esacci/ocean_colour/data/v3.1-release/sinusoidal/netcdf/rrs/8day/,esacci.OC.8-days.L3S.RRS.multi-sensor.multi-platform.MERGED.3-1.sinusoidal.v20180703
/neodc/esacci/ocean_colour/data/v3.1-release/sinusoidal/netcdf/rrs/daily/,esacci.OC.day.L3S.RRS.multi-sensor.multi-platform.MERGED.3-1.sinusoidal-1997-2016.v20180601
/neodc/esacci/ocean_colour/data/v3.1-release/sinusoidal/netcdf/rrs/monthly/,esacci.OC.mon.L3S.RRS.multi-sensor.multi-platform.MERGED.3-1.sinusoidal.v20180604
/neodc/esacci/ozone/data/nadir_profiles/l3/merged/v0002/,esacci.OZONE.mon.L3.NP.multi-sensor.multi-platform.MERGED.fv0002.r1.v20180702
/neodc/esacci/ozone/data/total_columns/l3/merged/v0100/,esacci.OZONE.day.L3S.TC.multi-sensor.multi-platform.MERGED.fv0100.r1.v20170404
/neodc/esacci/sea_ice/data/sea_ice_concentration/L4/amsr/25km/v2.1/NH/,esacci.SEAICE.day.L4.SICONC.multi-sensor.multi-platform.AMSR_25kmEASE2.2-1.NH.v20171214
/neodc/esacci/sea_ice/data/sea_ice_concentration/L4/amsr/25km/v2.1/SH/,esacci.SEAICE.day.L4.SICONC.multi-sensor.multi-platform.AMSR_25kmEASE2.2-1.SH.v20171214
/neodc/esacci/sea_ice/data/sea_ice_concentration/L4/amsr/50km/v2.1/NH/,esacci.SEAICE.day.L4.SICONC.multi-sensor.multi-platform.AMSR_50kmEASE2.2-1.NH.v20171214
/neodc/esacci/sea_ice/data/sea_ice_concentration/L4/amsr/50km/v2.1/SH/,esacci.SEAICE.day.L4.SICONC.multi-sensor.multi-platform.AMSR_50kmEASE2.2-1.SH.v20171214
/neodc/esacci/sea_ice/data/sea_ice_thickness/L2P/cryosat2/v2.0/NH/,esacci.SEAICE.satellite-orbit-frequency.L2P.SITHICK.SIRAL.CryoSat-2.NH.2-0.r1.v20180706
/neodc/esacci/sea_ice/data/sea_ice_thickness/L2P/cryosat2/v2.0/SH/,esacci.SEAICE.satellite-orbit-frequency.L2P.SITHICK.SIRAL.CryoSat-2.SH.2-0.r1.v20180706
/neodc/esacci/sea_ice/data/sea_ice_thickness/L2P/envisat/v2.0/NH/,esacci.SEAICE.satellite-orbit-frequency.L2P.SITHICK.RA-2.Envisat.NH.2-0.r1.v20180706
/neodc/esacci/sea_ice/data/sea_ice_thickness/L2P/envisat/v2.0/SH/,esacci.SEAICE.satellite-orbit-frequency.L2P.SITHICK.RA-2.Envisat.SH.2-0.r1.v20180706
/neodc/esacci/sea_ice/data/sea_ice_thickness/L3C/cryosat2/v2.0/NH/,esacci.SEAICE.mon.L3C.SITHICK.SIRAL.CryoSat-2.NH25KMEASE2.2-0.r1.v20180706
/neodc/esacci/sea_ice/data/sea_ice_thickness/L3C/cryosat2/v2.0/SH/,esacci.SEAICE.mon.L3C.SITHICK.SIRAL.CryoSat-2.SH50KMEASE2.2-0.r1.v20180706
/neodc/esacci/sea_ice/data/sea_ice_thickness/L3C/envisat/v2.0/NH/,esacci.SEAICE.mon.L3C.SITHICK.RA-2.Envisat.NH25KMEASE2.2-0.r1.v20180706
/neodc/esacci/sea_ice/data/sea_ice_thickness/L3C/envisat/v2.0/SH/,esacci.SEAICE.mon.L3C.SITHICK.RA-2.Envisat.SH50KMEASE2.2-0.r1.v20180706
/neodc/esacci/sea_level/data/IND/v2.0/MSL/,esacci.SEALEVEL.mon.IND.MSL.multi-sensor.multi-platform.MERGED.2-0.r1.v20170126
/neodc/esacci/sea_level/data/IND/v2.0/MSLAMPH/,esacci.SEALEVEL.mon.IND.MSLAMPH.multi-sensor.multi-platform.MERGED.2-0.r1.v20170126
/neodc/esacci/sea_level/data/IND/v2.0/MSLTR/,esacci.SEALEVEL.mon.IND.MSLTR.multi-sensor.multi-platform.MERGED.2-0.r1.v20170126
/neodc/esacci/soil_moisture/data/daily_files/ACTIVE/v03.2/,esacci.SOILMOISTURE.day.L3S.SSMS.multi-sensor.multi-platform.ACTIVE.03-2.r1.v20170611
/neodc/esacci/soil_moisture/data/daily_files/ACTIVE/v04.2/,esacci.SOILMOISTURE.day.L3S.SSMS.multi-sensor.multi-platform.ACTIVE.04-2.r1.v20180618
/neodc/esacci/soil_moisture/data/daily_files/COMBINED/v03.2/,esacci.SOILMOISTURE.day.L3S.SSMV.multi-sensor.multi-platform.COMBINED.03-2.r1.v20170611
/neodc/esacci/soil_moisture/data/daily_files/COMBINED/v04.2/,esacci.SOILMOISTURE.day.L3S.SSMV.multi-sensor.multi-platform.COMBINED.04-2.r1.v20180618
/neodc/esacci/soil_moisture/data/daily_files/PASSIVE/v03.2/,esacci.SOILMOISTURE.day.L3S.SSMV.multi-sensor.multi-platform.PASSIVE.03-2.r1.v20170611
/neodc/esacci/soil_moisture/data/daily_files/PASSIVE/v04.2/,esacci.SOILMOISTURE.day.L3S.SSMV.multi-sensor.multi-platform.PASSIVE.04-2.r1.v20180618
/neodc/esacci/sst/data/lt/Analysis/L4/v01.1/,esacci.SST.day.L4.SSTdepth.multi-sensor.multi-platform.OSTIA.1-1.r1.v20160909
